AccNo,Name,ID,Contact,Email,Balance,Type
ACC-BR01-17227,,,,,0,0
ACC-BR01-14371,,,,,0,0
ACC-BR01-28006,,,,,0,0
ACC-BR01-36435,,,,,0,0
ACC-BR01-13121,,,,,0,0
ACC-BR01-33670,,,,,0,0
ACC-BR01-12168,,,,,0,0
ACC-BR01-19558,,,,,0,0
ACC-BR01-42462,,,,,0,0
ACC-BR01-32849,,,,,0,0
ACC-BR01-21538,,,,,0,0
ACC-BR01-38072,,,,,0,0
ACC-BR01-26864,,,,,0,0
ACC-BR01-10181,,,,,0,0
ACC-BR01-17259,,,,,0,0
ACC-BR01-24129,,,,,0,0
ACC-BR01-24634,,,,,0,0
ACC-BR01-22708,,,,,0,0
ACC-BR01-38865,,,,,0,0
ACC-BR01-33742,,,,,0,0
ACC-BR01-37362,,,,,0,0
ACC-BR01-18437,,,,,0,0
ACC-BR01-37491,,,,,0,0
ACC-BR01-23680,,,,,0,0
ACC-BR01-33601,,,,,0,0
ACC-BR01-16692,,,,,0,0
ACC-BR01-24485,,,,,0,0
ACC-BR01-42061,,,,,0,0
ACC-BR01-25798,,,,,0,0
ACC-BR01-14031,,,,,0,0
ACC-BR01-11120,,,,,0,0
ACC-BR01-13437,,,,,0,0
ACC-BR01-36627,,,,,0,0
ACC-BR01-41722,,,,,0,0
ACC-BR01-34319,,,,,0,0
ACC-BR01-35886,,,,,0,0
ACC-BR01-20270,,,,,0,0
ACC-BR01-14315,,,,,0,0
ACC-BR01-39026,,,,,0,0
ACC-BR01-10448,,,,,0,0
ACC-BR01-33554,,,,,0,0
ACC-BR01-24686,,,,,0,0
ACC-BR01-10431,,,,,0,0
ACC-BR01-11946,,,,,0,0
ACC-BR01-34347,,,,,0,0
ACC-BR01-36962,,,,,0,0
ACC-BR01-28364,,,,,0,0
ACC-BR01-24916,,,,,0,0
ACC-BR01-28126,,,,,0,0
ACC-BR01-25915,,,,,0,0
ACC-BR01-14503,,,,,0,0
ACC-BR01-27706,,,,,0,0
ACC-BR01-38398,,,,,0,0
ACC-BR01-38526,,,,,0,0
ACC-BR01-24334,,,,,0,0
ACC-BR01-31520,,,,,0,0
ACC-BR01-32088,,,,,0,0
ACC-BR01-13896,,,,,0,0
ACC-BR01-35319,,,,,0,0
ACC-BR01-41624,,,,,0,0
ACC-BR01-29224,,,,,0,0
ACC-BR01-16840,,,,,0,0
ACC-BR01-17673,,,,,0,0
ACC-BR01-39053,,,,,0,0
ACC-BR01-36513,,,,,0,0
ACC-BR01-33216,,,,,0,0
ACC-BR01-25633,,,,,0,0
ACC-BR01-15548,,,,,0,0
ACC-BR01-34153,,,,,0,0
ACC-BR01-15112,,,,,0,0
ACC-BR01-14286,,,,,0,0
ACC-BR01-28982,,,,,0,0
ACC-BR01-15899,,,,,0,0
ACC-BR01-12042,,,,,0,0
ACC-BR01-37333,,,,,0,0
ACC-BR01-17119,,,,,0,0
ACC-BR01-16836,,,,,0,0
ACC-BR01-27719,,,,,0,0
ACC-BR01-39342,,,,,0,0
ACC-BR01-25074,,,,,0,0
ACC-BR01-30566,,,,,0,0
ACC-BR01-28369,,,,,0,0
ACC-BR01-28934,,,,,0,0
ACC-BR01-27258,,,,,0,0
ACC-BR01-12408,,,,,0,0
ACC-BR01-37071,,,,,0,0
ACC-BR01-10299,,,,,0,0
ACC-BR01-31962,,,,,0,0
ACC-BR01-34147,,,,,0,0
ACC-BR01-19196,,,,,0,0
ACC-BR01-33506,,,,,0,0
ACC-BR01-42567,,,,,0,0
ACC-BR01-33287,,,,,0,0
ACC-BR01-17704,,,,,0,0
ACC-BR01-35908,,,,,0,0
ACC-BR01-39241,,,,,0,0
ACC-BR01-41524,,,,,0,0
ACC-BR01-14005,,,,,0,0
ACC-BR01-31708,,,,,0,0
ACC-BR01-13886,,,,,0,0
ACC-BR01-40498,,,,,0,0
ACC-BR01-38684,,,,,0,0
ACC-BR01-27099,,,,,0,0
ACC-BR01-25558,,,,,0,0
ACC-BR01-34617,,,,,0,0
ACC-BR01-40550,,,,,0,0
ACC-BR01-21413,,,,,0,0
ACC-BR01-14232,,,,,0,0
ACC-BR01-13305,,,,,0,0
ACC-BR01-38323,,,,,0,0
ACC-BR01-28754,,,,,0,0
ACC-BR01-28251,,,,,0,0
ACC-BR01-32020,,,,,0,0
ACC-BR01-30646,,,,,0,0
ACC-BR01-21806,,,,,0,0
ACC-BR01-13518,,,,,0,0
ACC-BR01-18847,,,,,0,0
ACC-BR01-24886,,,,,0,0
ACC-BR01-27193,,,,,0,0
ACC-BR01-16369,,,,,0,0
ACC-BR01-27556,,,,,0,0
ACC-BR01-20879,,,,,0,0
ACC-BR01-11943,,,,,0,0
ACC-BR01-13721,,,,,0,0
ACC-BR01-19619,,,,,0,0
ACC-BR01-15151,,,,,0,0
ACC-BR01-19808,,,,,0,0
ACC-BR01-25840,,,,,0,0
ACC-BR01-27148,,,,,0,0
ACC-BR01-25626,,,,,0,0
ACC-BR01-33153,,,,,0,0
ACC-BR01-20210,,,,,0,0
ACC-BR01-41415,,,,,0,0
ACC-BR01-38503,,,,,0,0
ACC-BR01-19162,,,,,0,0
ACC-BR01-32498,,,,,0,0
ACC-BR01-20141,,,,,0,0
ACC-BR01-41152,,,,,0,0
ACC-BR01-29294,,,,,0,0
ACC-BR01-13075,,,,,0,0
ACC-BR01-13580,,,,,0,0
ACC-BR01-42726,,,,,0,0
ACC-BR01-24311,,,,,0,0
ACC-BR01-21712,,,,,0,0
ACC-BR01-16167,,,,,0,0
ACC-BR01-16938,,,,,0,0
ACC-BR01-14687,,,,,0,0
ACC-BR01-16756,,,,,0,0
ACC-BR01-35251,,,,,0,0
ACC-BR01-29173,,,,,0,0
ACC-BR01-24904,,,,,0,0
ACC-BR01-25250,,,,,0,0
ACC-BR01-16475,,,,,0,0
ACC-BR01-23617,,,,,0,0
ACC-BR01-12676,,,,,0,0
ACC-BR01-38606,,,,,0,0
ACC-BR01-19004,,,,,0,0
ACC-BR01-24094,,,,,0,0
ACC-BR01-38046,,,,,0,0
ACC-BR01-27074,,,,,0,0
ACC-BR01-18026,,,,,0,0
ACC-BR01-27694,,,,,0,0
ACC-BR01-26959,,,,,0,0
ACC-BR01-40219,,,,,0,0
ACC-BR01-22634,,,,,0,0
ACC-BR01-17193,,,,,0,0
ACC-BR01-14090,,,,,0,0
ACC-BR01-32969,,,,,0,0
ACC-BR01-17590,,,,,0,0
ACC-BR01-26714,,,,,0,0
ACC-BR01-12913,,,,,0,0
ACC-BR01-39826,,,,,0,0
ACC-BR01-23868,,,,,0,0
ACC-BR01-31264,,,,,0,0
ACC-BR01-37341,,,,,0,0
ACC-BR01-41871,,,,,0,0
ACC-BR01-15839,,,,,0,0
ACC-BR01-20590,,,,,0,0
ACC-BR01-12762,,,,,0,0
ACC-BR01-18094,,,,,0,0
ACC-BR01-22772,,,,,0,0
ACC-BR01-27979,,,,,0,0
ACC-BR01-35240,,,,,0,0
ACC-BR01-17199,,,,,0,0
ACC-BR01-21446,,,,,0,0
ACC-BR01-15699,,,,,0,0
ACC-BR01-28603,,,,,0,0
ACC-BR01-20519,,,,,0,0
ACC-BR01-13075,,,,,0,0
ACC-BR01-10292,,,,,0,0
ACC-BR01-11836,,,,,0,0
ACC-BR01-22015,,,,,0,0
ACC-BR01-22413,,,,,0,0
ACC-BR01-28977,,,,,0,0
ACC-BR01-26502,,,,,0,0
ACC-BR01-30454,,,,,0,0
ACC-BR01-19034,,,,,0,0
ACC-BR01-26531,,,,,0,0
ACC-BR01-19114,,,,,0,0
ACC-BR01-26523,,,,,0,0
ACC-BR01-22932,,,,,0,0
ACC-BR01-26483,,,,,0,0
ACC-BR01-38892,,,,,0,0
ACC-BR01-38740,,,,,0,0
ACC-BR01-33993,,,,,0,0
ACC-BR01-10657,,,,,0,0
ACC-BR01-30020,,,,,0,0
ACC-BR01-10458,,,,,0,0
ACC-BR01-14716,,,,,0,0
ACC-BR01-25793,,,,,0,0
ACC-BR01-37598,,,,,0,0
ACC-BR01-15035,,,,,0,0
ACC-BR01-24483,,,,,0,0
ACC-BR01-15736,,,,,0,0
ACC-BR01-40857,,,,,0,0
ACC-BR01-32726,,,,,0,0
ACC-BR01-13863,,,,,0,0
ACC-BR01-34563,,,,,0,0
ACC-BR01-36235,,,,,0,0
ACC-BR01-10210,,,,,0,0
ACC-BR01-32615,,,,,0,0
ACC-BR01-21425,,,,,0,0
ACC-BR01-42620,,,,,0,0
ACC-BR01-38888,,,,,0,0
ACC-BR01-32181,,,,,0,0
ACC-BR01-21860,,,,,0,0
ACC-BR01-28775,,,,,0,0
ACC-BR01-29380,,,,,0,0
ACC-BR01-16343,,,,,0,0
ACC-BR01-36372,,,,,0,0
ACC-BR01-25085,,,,,0,0
ACC-BR01-29097,,,,,0,0
ACC-BR01-15751,,,,,0,0
ACC-BR01-20555,,,,,0,0
ACC-BR01-26401,,,,,0,0
ACC-BR01-35994,,,,,0,0
ACC-BR01-17396,,,,,0,0
ACC-BR01-36778,,,,,0,0
ACC-BR01-13676,,,,,0,0
ACC-BR01-29425,,,,,0,0
ACC-BR01-12863,,,,,0,0
ACC-BR01-33123,,,,,0,0
ACC-BR01-28843,,,,,0,0
ACC-BR01-21467,,,,,0,0
ACC-BR01-34303,,,,,0,0
ACC-BR01-36029,,,,,0,0
ACC-BR01-40796,,,,,0,0
ACC-BR01-30425,,,,,0,0
ACC-BR01-14269,,,,,0,0
ACC-BR01-35731,,,,,0,0
ACC-BR01-28469,,,,,0,0
ACC-BR01-42049,,,,,0,0
ACC-BR01-26488,,,,,0,0
ACC-BR01-23253,,,,,0,0
ACC-BR01-18845,,,,,0,0
ACC-BR01-23996,,,,,0,0
ACC-BR01-22818,,,,,0,0
ACC-BR01-15110,,,,,0,0
ACC-BR01-14385,,,,,0,0
ACC-BR01-26310,,,,,0,0
ACC-BR01-16673,,,,,0,0
ACC-BR01-32956,,,,,0,0
ACC-BR01-39232,,,,,0,0
ACC-BR01-40241,,,,,0,0
ACC-BR01-24784,,,,,0,0
ACC-BR01-38179,,,,,0,0
ACC-BR01-42063,,,,,0,0
ACC-BR01-41378,,,,,0,0
ACC-BR01-29436,,,,,0,0
ACC-BR01-18042,,,,,0,0
ACC-BR01-16022,,,,,0,0
ACC-BR01-20498,,,,,0,0
ACC-BR01-26727,,,,,0,0
ACC-BR01-26772,,,,,0,0
ACC-BR01-40833,,,,,0,0
ACC-BR01-34894,,,,,0,0
ACC-BR01-29768,,,,,0,0
ACC-BR01-17753,,,,,0,0
ACC-BR01-17712,,,,,0,0
ACC-BR01-18040,,,,,0,0
ACC-BR01-26824,,,,,0,0
ACC-BR01-23874,,,,,0,0
ACC-BR01-14584,,,,,0,0
ACC-BR01-35716,,,,,0,0
ACC-BR01-25478,,,,,0,0
ACC-BR01-30689,,,,,0,0
ACC-BR01-41951,,,,,0,0
ACC-BR01-38331,,,,,0,0
ACC-BR01-18965,,,,,0,0
ACC-BR01-33879,,,,,0,0
ACC-BR01-13092,,,,,0,0
ACC-BR01-26939,,,,,0,0
ACC-BR01-38521,,,,,0,0
ACC-BR01-18907,,,,,0,0
ACC-BR01-19637,,,,,0,0
ACC-BR01-10357,,,,,0,0
ACC-BR01-29614,,,,,0,0
ACC-BR01-26682,,,,,0,0
ACC-BR01-37814,,,,,0,0
ACC-BR01-15534,,,,,0,0
ACC-BR01-10785,,,,,0,0
ACC-BR01-10321,,,,,0,0
ACC-BR01-15617,,,,,0,0
ACC-BR01-20095,,,,,0,0
ACC-BR01-23604,,,,,0,0
ACC-BR01-40085,,,,,0,0
ACC-BR01-13217,,,,,0,0
ACC-BR01-36437,,,,,0,0
ACC-BR01-37566,,,,,0,0
ACC-BR01-37260,,,,,0,0
ACC-BR01-36182,,,,,0,0
ACC-BR01-19697,,,,,0,0
ACC-BR01-39305,,,,,0,0
ACC-BR01-20049,,,,,0,0
ACC-BR01-20244,,,,,0,0
ACC-BR01-25577,,,,,0,0
ACC-BR01-11218,,,,,0,0
ACC-BR01-42260,,,,,0,0
ACC-BR01-33155,,,,,0,0
ACC-BR01-28198,,,,,0,0
ACC-BR01-28877,,,,,0,0
ACC-BR01-21399,,,,,0,0
ACC-BR01-38272,,,,,0,0
ACC-BR01-20580,,,,,0,0
ACC-BR01-18462,,,,,0,0
ACC-BR01-13234,,,,,0,0
ACC-BR01-39067,,,,,0,0
ACC-BR01-37300,,,,,0,0
ACC-BR01-26209,,,,,0,0
ACC-BR01-15312,,,,,0,0
ACC-BR01-14743,,,,,0,0
ACC-BR01-33789,,,,,0,0
ACC-BR01-16803,,,,,0,0
ACC-BR01-20336,,,,,0,0
ACC-BR01-40173,,,,,0,0
ACC-BR01-15479,,,,,0,0
ACC-BR01-19942,,,,,0,0
ACC-BR01-24485,,,,,0,0
ACC-BR01-33098,,,,,0,0
ACC-BR01-23599,,,,,0,0
ACC-BR01-35234,,,,,0,0
ACC-BR01-23446,,,,,0,0
ACC-BR01-13324,,,,,0,0
ACC-BR01-10374,,,,,0,0
ACC-BR01-23102,,,,,0,0
ACC-BR01-28927,,,,,0,0
ACC-BR01-21961,,,,,0,0
ACC-BR01-29618,,,,,0,0
ACC-BR01-14491,,,,,0,0
ACC-BR01-40110,,,,,0,0
ACC-BR01-28360,,,,,0,0
ACC-BR01-21819,,,,,0,0
ACC-BR01-11658,,,,,0,0
ACC-BR01-35590,,,,,0,0
ACC-BR01-21382,,,,,0,0
ACC-BR01-12927,,,,,0,0
ACC-BR01-40528,,,,,0,0
ACC-BR01-18560,,,,,0,0
ACC-BR01-22834,,,,,0,0
ACC-BR01-38703,,,,,0,0
ACC-BR01-26921,,,,,0,0
ACC-BR01-16933,,,,,0,0
ACC-BR01-23089,,,,,0,0
ACC-BR01-24016,,,,,0,0
ACC-BR01-20930,,,,,0,0
ACC-BR01-38421,,,,,0,0
ACC-BR01-35483,,,,,0,0
ACC-BR01-10298,,,,,0,0
ACC-BR01-15806,,,,,0,0
ACC-BR01-13316,,,,,0,0
ACC-BR01-40124,,,,,0,0
ACC-BR01-10268,,,,,0,0
ACC-BR01-16690,,,,,0,0
ACC-BR01-19895,,,,,0,0
ACC-BR01-13716,,,,,0,0
ACC-BR01-14198,,,,,0,0
ACC-BR01-31529,,,,,0,0
ACC-BR01-38795,,,,,0,0
ACC-BR01-12631,,,,,0,0
ACC-BR01-16670,,,,,0,0
ACC-BR01-16929,,,,,0,0
ACC-BR01-22767,,,,,0,0
ACC-BR01-14318,,,,,0,0
ACC-BR01-31036,,,,,0,0
ACC-BR01-41100,,,,,0,0
ACC-BR01-19685,,,,,0,0
ACC-BR01-41332,,,,,0,0
ACC-BR01-26062,,,,,0,0
ACC-BR01-41296,,,,,0,0
ACC-BR01-21125,,,,,0,0
ACC-BR01-10938,,,,,0,0
ACC-BR01-14117,,,,,0,0
ACC-BR01-27719,,,,,0,0
ACC-BR01-28026,,,,,0,0
ACC-BR01-31172,,,,,0,0
ACC-BR01-28773,,,,,0,0
ACC-BR01-12991,,,,,0,0
ACC-BR01-38530,,,,,0,0
ACC-BR01-29258,,,,,0,0
ACC-BR01-24585,,,,,0,0
ACC-BR01-27643,,,,,0,0
ACC-BR01-23538,,,,,0,0
ACC-BR01-23095,,,,,0,0
ACC-BR01-26717,,,,,0,0
ACC-BR01-25008,,,,,0,0
ACC-BR01-21040,,,,,0,0
ACC-BR01-20013,,,,,0,0
ACC-BR01-38914,,,,,0,0
ACC-BR01-35978,,,,,0,0
ACC-BR01-21560,,,,,0,0
ACC-BR01-34303,,,,,0,0
ACC-BR01-37485,,,,,0,0
ACC-BR01-16549,,,,,0,0
ACC-BR01-37912,,,,,0,0
ACC-BR01-26933,,,,,0,0
ACC-BR01-18536,,,,,0,0
ACC-BR01-10771,,,,,0,0
ACC-BR01-31603,,,,,0,0
ACC-BR01-29580,,,,,0,0
ACC-BR01-32912,,,,,0,0
ACC-BR01-39260,,,,,0,0
ACC-BR01-23553,,,,,0,0
ACC-BR01-26996,,,,,0,0
ACC-BR01-12246,,,,,0,0
ACC-BR01-40954,,,,,0,0
ACC-BR01-28685,,,,,0,0
ACC-BR01-23696,,,,,0,0
ACC-BR01-41470,,,,,0,0
ACC-BR01-31961,,,,,0,0
ACC-BR01-10999,,,,,0,0
ACC-BR01-32825,,,,,0,0
ACC-BR01-29219,,,,,0,0
ACC-BR01-22749,,,,,0,0
ACC-BR01-22960,,,,,0,0
ACC-BR01-19964,,,,,0,0
ACC-BR01-21296,,,,,0,0
ACC-BR01-21340,,,,,0,0
ACC-BR01-37696,,,,,0,0
ACC-BR01-31255,,,,,0,0
ACC-BR01-10344,,,,,0,0
ACC-BR01-24223,,,,,0,0
ACC-BR01-31043,,,,,0,0
ACC-BR01-14336,,,,,0,0
ACC-BR01-28128,,,,,0,0
ACC-BR01-27749,,,,,0,0
ACC-BR01-18535,,,,,0,0
ACC-BR01-20190,,,,,0,0
ACC-BR01-28928,,,,,0,0
ACC-BR01-27232,,,,,0,0
ACC-BR01-14576,,,,,0,0
ACC-BR01-32270,,,,,0,0
ACC-BR01-22789,,,,,0,0
ACC-BR01-36534,,,,,0,0
ACC-BR01-12085,,,,,0,0
ACC-BR01-12703,,,,,0,0
ACC-BR01-32642,,,,,0,0
ACC-BR01-29826,,,,,0,0
ACC-BR01-15393,,,,,0,0
ACC-BR01-34518,,,,,0,0
ACC-BR01-39130,,,,,0,0
ACC-BR01-34896,,,,,0,0
ACC-BR01-28082,,,,,0,0
ACC-BR01-41131,,,,,0,0
ACC-BR01-11464,,,,,0,0
ACC-BR01-17573,,,,,0,0
ACC-BR01-28541,,,,,0,0
ACC-BR01-19530,,,,,0,0
ACC-BR01-24279,,,,,0,0
ACC-BR01-15988,,,,,0,0
ACC-BR01-31528,,,,,0,0
ACC-BR01-30099,,,,,0,0
ACC-BR01-34538,,,,,0,0
ACC-BR01-33194,,,,,0,0
ACC-BR01-39150,,,,,0,0
ACC-BR01-27546,,,,,0,0
ACC-BR01-39350,,,,,0,0
ACC-BR01-15779,,,,,0,0
ACC-BR01-12319,,,,,0,0
ACC-BR01-29992,,,,,0,0
ACC-BR01-24898,,,,,0,0
ACC-BR01-16818,,,,,0,0
ACC-BR01-26525,,,,,0,0
ACC-BR01-13624,,,,,0,0
ACC-BR01-34158,,,,,0,0
ACC-BR01-18846,,,,,0,0
ACC-BR01-22112,,,,,0,0
ACC-BR01-24443,,,,,0,0
ACC-BR01-25705,,,,,0,0
ACC-BR01-39455,,,,,0,0
ACC-BR01-33779,,,,,0,0
ACC-BR01-15573,,,,,0,0
ACC-BR01-15162,,,,,0,0
ACC-BR01-28005,,,,,0,0
ACC-BR01-14581,,,,,0,0
ACC-BR01-32733,,,,,0,0
ACC-BR01-40504,,,,,0,0
ACC-BR01-12177,,,,,0,0
ACC-BR01-40857,,,,,0,0
ACC-BR01-26977,,,,,0,0
ACC-BR01-16786,,,,,0,0
ACC-BR01-35642,,,,,0,0
ACC-BR01-13350,,,,,0,0
ACC-BR01-15584,,,,,0,0
ACC-BR01-37319,,,,,0,0
ACC-BR01-17898,,,,,0,0
ACC-BR01-34168,,,,,0,0
ACC-BR01-34062,,,,,0,0
ACC-BR01-39983,,,,,0,0
ACC-BR01-27806,,,,,0,0
ACC-BR01-17789,,,,,0,0
ACC-BR01-10323,,,,,0,0
ACC-BR01-18288,,,,,0,0
ACC-BR01-20554,,,,,0,0
ACC-BR01-10681,,,,,0,0
ACC-BR01-19788,,,,,0,0
ACC-BR01-23562,,,,,0,0
ACC-BR01-21074,,,,,0,0
ACC-BR01-39874,,,,,0,0
ACC-BR01-36680,,,,,0,0
ACC-BR01-23756,,,,,0,0
ACC-BR01-33042,,,,,0,0
ACC-BR01-14788,,,,,0,0
ACC-BR01-33485,,,,,0,0
ACC-BR01-12124,,,,,0,0
ACC-BR01-33879,,,,,0,0
ACC-BR01-42751,,,,,0,0
ACC-BR01-35345,,,,,0,0
ACC-BR01-38068,,,,,0,0
ACC-BR01-23011,,,,,0,0
ACC-BR01-11332,,,,,0,0
ACC-BR01-31105,,,,,0,0
ACC-BR01-29087,,,,,0,0
ACC-BR01-25069,,,,,0,0
ACC-BR01-10364,,,,,0,0
ACC-BR01-35902,,,,,0,0
ACC-BR01-26432,,,,,0,0
ACC-BR01-15263,,,,,0,0
ACC-BR01-20769,,,,,0,0
ACC-BR01-10394,,,,,0,0
ACC-BR01-15243,,,,,0,0
ACC-BR01-29079,,,,,0,0
ACC-BR01-17090,,,,,0,0
ACC-BR01-29855,,,,,0,0
ACC-BR01-37322,,,,,0,0
ACC-BR01-30310,,,,,0,0
ACC-BR01-24964,,,,,0,0
ACC-BR01-14985,,,,,0,0
ACC-BR01-29465,,,,,0,0
ACC-BR01-28948,,,,,0,0
ACC-BR01-35227,,,,,0,0
ACC-BR01-40263,,,,,0,0
ACC-BR01-42730,,,,,0,0
ACC-BR01-22938,,,,,0,0
ACC-BR01-36821,,,,,0,0
ACC-BR01-40190,,,,,0,0
ACC-BR01-23426,,,,,0,0
ACC-BR01-25958,,,,,0,0
ACC-BR01-37392,,,,,0,0
ACC-BR01-27526,,,,,0,0
ACC-BR01-40570,,,,,0,0
ACC-BR01-17370,,,,,0,0
ACC-BR01-38847,,,,,0,0
ACC-BR01-37099,,,,,0,0
ACC-BR01-42304,,,,,0,0
ACC-BR01-10958,,,,,0,0
ACC-BR01-33385,,,,,0,0
ACC-BR01-24557,,,,,0,0
ACC-BR01-26003,,,,,0,0
ACC-BR01-13066,,,,,0,0
ACC-BR01-20009,,,,,0,0
ACC-BR01-14976,,,,,0,0
ACC-BR01-32266,,,,,0,0
ACC-BR01-33996,,,,,0,0
ACC-BR01-41519,,,,,0,0
ACC-BR01-42573,,,,,0,0
ACC-BR01-28302,,,,,0,0
ACC-BR01-21576,,,,,0,0
ACC-BR01-12606,,,,,0,0
ACC-BR01-12591,,,,,0,0
ACC-BR01-41179,,,,,0,0
ACC-BR01-11811,,,,,0,0
ACC-BR01-27180,,,,,0,0
ACC-BR01-42423,,,,,0,0
ACC-BR01-16643,,,,,0,0
ACC-BR01-37879,,,,,0,0
ACC-BR01-30821,,,,,0,0
ACC-BR01-36777,,,,,0,0
ACC-BR01-26091,,,,,0,0
ACC-BR01-26834,,,,,0,0
ACC-BR01-37992,,,,,0,0
ACC-BR01-36988,,,,,0,0
ACC-BR01-35276,,,,,0,0
ACC-BR01-11703,,,,,0,0
ACC-BR01-42057,,,,,0,0
ACC-BR01-33758,,,,,0,0
ACC-BR01-21172,,,,,0,0
ACC-BR01-36379,,,,,0,0
ACC-BR01-11309,,,,,0,0
ACC-BR01-29741,,,,,0,0
ACC-BR01-11010,,,,,0,0
ACC-BR01-15465,,,,,0,0
ACC-BR01-36561,,,,,0,0
ACC-BR01-24319,,,,,0,0
ACC-BR01-10733,,,,,0,0
ACC-BR01-40575,,,,,0,0
ACC-BR01-40451,,,,,0,0
ACC-BR01-18844,,,,,0,0
ACC-BR01-19454,,,,,0,0
ACC-BR01-18991,,,,,0,0
ACC-BR01-31527,,,,,0,0
ACC-BR01-42367,,,,,0,0
ACC-BR01-31633,,,,,0,0
ACC-BR01-20927,,,,,0,0
ACC-BR01-18356,,,,,0,0
ACC-BR01-34008,,,,,0,0
ACC-BR01-26968,,,,,0,0
ACC-BR01-24681,,,,,0,0
ACC-BR01-42421,,,,,0,0
ACC-BR01-40716,,,,,0,0
ACC-BR01-13528,,,,,0,0
ACC-BR01-42716,,,,,0,0
ACC-BR01-34888,,,,,0,0
ACC-BR01-42292,,,,,0,0
ACC-BR01-25834,,,,,0,0
ACC-BR01-38841,,,,,0,0
ACC-BR01-21538,,,,,0,0
ACC-BR01-26266,,,,,0,0
ACC-BR01-12347,,,,,0,0
ACC-BR01-29718,,,,,0,0
ACC-BR01-20489,,,,,0,0
ACC-BR01-17727,,,,,0,0
ACC-BR01-38348,,,,,0,0
ACC-BR01-10238,,,,,0,0
ACC-BR01-25944,,,,,0,0
ACC-BR01-31320,,,,,0,0
ACC-BR01-17779,,,,,0,0
ACC-BR01-30447,,,,,0,0
ACC-BR01-12415,,,,,0,0
ACC-BR01-10956,,,,,0,0
ACC-BR01-22617,,,,,0,0
ACC-BR01-30811,,,,,0,0
ACC-BR01-24960,,,,,0,0
ACC-BR01-19383,,,,,0,0
ACC-BR01-22906,,,,,0,0
ACC-BR01-25640,,,,,0,0
ACC-BR01-27763,,,,,0,0
ACC-BR01-22251,,,,,0,0
ACC-BR01-40488,,,,,0,0
ACC-BR01-12081,,,,,0,0
ACC-BR01-35331,,,,,0,0
ACC-BR01-20329,,,,,0,0
ACC-BR01-28295,,,,,0,0
ACC-BR01-30658,,,,,0,0
ACC-BR01-34799,,,,,0,0
ACC-BR01-38380,,,,,0,0
ACC-BR01-32274,,,,,0,0
ACC-BR01-16927,,,,,0,0
ACC-BR01-27018,,,,,0,0
ACC-BR01-36191,,,,,0,0
ACC-BR01-13333,,,,,0,0
ACC-BR01-34046,,,,,0,0
ACC-BR01-22587,,,,,0,0
ACC-BR01-36706,,,,,0,0
ACC-BR01-17458,,,,,0,0
ACC-BR01-34313,,,,,0,0
ACC-BR01-25598,,,,,0,0
ACC-BR01-12489,,,,,0,0
ACC-BR01-38620,,,,,0,0
ACC-BR01-34397,,,,,0,0
ACC-BR01-37857,,,,,0,0
ACC-BR01-22045,,,,,0,0
ACC-BR01-33247,,,,,0,0
ACC-BR01-16141,,,,,0,0
ACC-BR01-18056,,,,,0,0
ACC-BR01-38937,,,,,0,0
ACC-BR01-20694,,,,,0,0
ACC-BR01-11679,,,,,0,0
ACC-BR01-25258,,,,,0,0
ACC-BR01-30766,,,,,0,0
ACC-BR01-40371,,,,,0,0
ACC-BR01-12430,,,,,0,0
ACC-BR01-22417,,,,,0,0
ACC-BR01-25856,,,,,0,0
ACC-BR01-31034,,,,,0,0
ACC-BR01-29638,,,,,0,0
ACC-BR01-28061,,,,,0,0
ACC-BR01-36582,,,,,0,0
ACC-BR01-25478,,,,,0,0
ACC-BR01-11564,,,,,0,0
ACC-BR01-26306,,,,,0,0
ACC-BR01-35950,,,,,0,0
ACC-BR01-38019,,,,,0,0
ACC-BR01-10515,,,,,0,0
ACC-BR01-28422,,,,,0,0
ACC-BR01-20182,,,,,0,0
ACC-BR01-38002,,,,,0,0
ACC-BR01-42696,,,,,0,0
ACC-BR01-23812,,,,,0,0
ACC-BR01-26260,,,,,0,0
ACC-BR01-42089,,,,,0,0
ACC-BR01-34055,,,,,0,0
ACC-BR01-17003,,,,,0,0
ACC-BR01-38864,,,,,0,0
ACC-BR01-30416,,,,,0,0
ACC-BR01-16004,,,,,0,0
ACC-BR01-19583,,,,,0,0
ACC-BR01-16101,,,,,0,0
ACC-BR01-14309,,,,,0,0
ACC-BR01-13923,,,,,0,0
ACC-BR01-29847,,,,,0,0
ACC-BR01-34019,,,,,0,0
ACC-BR01-26169,,,,,0,0
ACC-BR01-21696,,,,,0,0
ACC-BR01-32926,,,,,0,0
ACC-BR01-25615,,,,,0,0
ACC-BR01-31536,,,,,0,0
ACC-BR01-29480,,,,,0,0
ACC-BR01-21395,,,,,0,0
ACC-BR01-31842,,,,,0,0
ACC-BR01-25477,,,,,0,0
ACC-BR01-39197,,,,,0,0
ACC-BR01-36361,,,,,0,0
ACC-BR01-14342,,,,,0,0
ACC-BR01-18372,,,,,0,0
ACC-BR01-34966,,,,,0,0
ACC-BR01-32423,,,,,0,0
ACC-BR01-16348,,,,,0,0
ACC-BR01-42190,,,,,0,0
ACC-BR01-39549,,,,,0,0
ACC-BR01-25256,,,,,0,0
ACC-BR01-16377,,,,,0,0
ACC-BR01-13401,,,,,0,0
ACC-BR01-27439,,,,,0,0
ACC-BR01-30300,,,,,0,0
ACC-BR01-31780,,,,,0,0
